Run A	Run B	A and B originally	A and B after aligning	From A	From Refs with alignment	From Refs without alignment
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_G04_P010693_S00_N31_R1	-1.0	-1.0	-1.0	0.408658943586	3.74737451666
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_B02_P010693_S00_N10_R1	1.23838461538	0.376051975365	0.320100712409	0.581689724243	4.60350883318
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_G02_P013387_B00_N15_R1	-1.0	-1.0	-1.0	0.405492985448	2.90938662829
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_B01_P013387_B00_N02_R1	-1.0	-1.0	-1.0	0.366107938616	0.584776949714
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_A04_P013387_B00_N25_R1	-1.0	-1.0	-1.0	0.328915183685	0.979902698439
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_E03_P010693_S00_N21_R1	-1.0	-1.0	-1.0	0.502577222982	4.17958144464
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_G02_P010693_S00_N15_R1	-1.0	-1.0	-1.0	0.428562610176	4.5909251413
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_D05_P013387_B00_N36_R1	-1.0	-1.0	-1.0	0.486115691587	1.71112899896
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_B04_P010693_S00_N26_R1	-1.0	-1.0	-1.0	0.430100286997	3.62914568188
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_A03_P010693_S00_N17_R1	-1.0	-1.0	-1.0	0.437157059526	4.61854338788
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_C04_P013387_B00_N27_R1	-1.0	-1.0	-1.0	0.322042050512	0.845141010233
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_C04_P010693_S00_N27_R1	-1.0	-1.0	-1.0	0.479140291399	3.70620553032
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_G01_P010693_S00_N07_R1	0.278482758621	0.230257451729	0.170748783082	0.510350892754	3.7453658672
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_H02_P013387_B00_N16_R1	-1.0	-1.0	-1.0	0.418729309387	2.89833293729
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_H01_P013387_B00_N08_R1	-1.0	-1.0	-1.0	0.425574049836	3.26116838734
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_D01_P010693_S00_N04_R1	0.941101449275	0.289965790825	0.210077425493	0.477478772851	4.29542419547
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_F04_P013387_B00_N30_R1	-1.0	-1.0	-1.0	0.361505075927	1.03635736323
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_D01_P013387_B00_N04_R1	2.74514049587	0.625084017238	0.653841639243	0.51832501815	3.17831656963
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_A02_P010693_S00_N09_R1	0.772815533981	0.314701754953	0.306231127834	0.453601389827	4.27241568144
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_F01_P010693_S00_N06_R1	0.0	0.182943443711	0.0	0.477913777197	3.83534321656
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_F02_P010693_S00_N14_R1	0.891580645161	0.673714322741	0.669808597758	0.454643321635	3.93619307893
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_F03_P010693_S00_N22_R1	-1.0	-1.0	-1.0	0.424652402301	4.12205521328
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_H04_P010693_S00_N32_R1	-1.0	-1.0	-1.0	0.618699811495	3.68763689538
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_B03_P013387_B00_N18_R1	-1.0	-1.0	-1.0	0.342094000103	2.34819512109
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_A03_P013387_B00_N17_R1	-1.0	-1.0	-1.0	0.425565578309	2.78077204001
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_G03_P010693_S00_N23_R1	-1.0	-1.0	-1.0	0.442335634098	4.15443300488
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_D04_P010693_S00_N28_R1	-1.0	-1.0	-1.0	0.389004308479	3.46961067963
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_A04_P010693_S00_N25_R1	-1.0	-1.0	-1.0	0.547499701201	4.2723643868
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_H03_P013387_B00_N24_R1	-1.0	-1.0	-1.0	0.287537466157	1.09993686179
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_A02_P013387_B00_N09_R1	-1.0	-1.0	-1.0	0.449476528747	3.87098113436
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_G03_P013387_B00_N23_R1	-1.0	-1.0	-1.0	0.342907093688	1.46896525634
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_F02_P013387_B00_N14_R1	-1.0	-1.0	-1.0	0.483367793108	3.11718288307
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_A05_P010693_S00_N33_R1	-1.0	-1.0	-1.0	0.484798775215	3.4583908083
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_C03_P013387_B00_N19_R1	-1.0	-1.0	-1.0	0.39291939158	1.72295621276
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_E03_P013387_B00_N21_R1	-1.0	-1.0	-1.0	0.304736536191	1.65362704059
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01308_C02_P013387_B00_N11_R1	-1.0	-1.0	-1.0	0.553366203367	3.61504444111
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_C03_P010693_S00_N19_R1	-1.0	-1.0	-1.0	0.617710336285	4.4788694613
run_A, run_B =	01075_F01_P010693_S00_N06_R1	01075_D03_P010693_S00_N20_R1	-1.0	-1.0	-1.0	0.426752574141	4.23476702383
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_E02_P010693_S00_N13_R1	3.89586111111	0.635078516266	0.725970900205	0.501875414825	4.93160992114
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_E02_P013387_B00_N13_R1	2.01991176471	0.579553583974	0.517556621749	0.505823553403	3.25761199871
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_B04_P013387_B00_N26_R1	1.28099193548	0.762562665365	0.733985839448	0.356017887652	0.911724164602
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_B02_P013387_B00_N10_R1	-1.0	-1.0	-1.0	0.376241290701	2.66835305743
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_H02_P010693_S00_N16_R1	3.12282653061	0.882056234648	1.02485973667	0.478299689199	3.91063882886
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_F01_P013387_B00_N06_R1	-1.0	-1.0	-1.0	0.500577922822	2.04679635157
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	3.62675581532	7.49621593961
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_A05_P013387_B00_N33_R1	1.53277333333	0.325705565821	0.35002459747	0.271846991755	1.27742139265
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_A01_P013387_B00_N01_R1	-1.0	-1.0	-1.0	0.364821418862	0.625415566241
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_H03_P010693_S00_N24_R1	2.6095	0.708187065824	0.805150456232	0.375996682613	3.82355775926
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_H04_P013387_B00_N32_R1	1.60564367816	0.69355968508	0.662746108729	0.273997826148	1.01877486811
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_D04_P013387_B00_N28_R1	2.3079047619	1.31507341967	1.32906431383	0.380597949538	1.03299201236
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_C02_P010693_S00_N11_R1	-1.0	-1.0	-1.0	0.538224816869	4.9419110437
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_B03_P010693_S00_N18_R1	3.22189922481	0.864267979864	0.966489049874	0.65108042338	4.39103371563
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_E04_P013387_B00_N29_R1	1.29628089888	0.300015004181	0.238370491008	0.39753207023	1.0446488308
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_E01_P013387_B00_N05_R1	-1.0	-1.0	-1.0	0.410591448903	1.99474197241
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_D02_P010693_S00_N12_R1	3.3105	0.475533041396	0.490502643396	0.441287449229	4.83596877584
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_E04_P010693_S00_N29_R1	3.04488461538	0.599290025663	0.726860370216	0.625836867073	3.7679839443
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_C05_P013387_B00_N35_R1	1.768075	0.32706104358	0.395686217391	0.548791575918	1.87724772409
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_F03_P013387_B00_N22_R1	0.560948314607	0.450550043742	0.397600089461	0.362537918885	1.58605019273
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.453253086719	3.71120967698
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_C01_P013387_B00_N03_R1	-1.0	-1.0	-1.0	0.358614892362	0.928029468915
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_G01_P013387_B00_N07_R1	-1.0	-1.0	-1.0	0.334773565578	3.5242291411
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_H01_P010693_S00_N08_R1	-1.0	-1.0	-1.0	1.0716410454	4.95021977623
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_G04_P013387_B00_N31_R1	1.40342045455	0.546115926509	0.498019376746	0.528194543149	1.13276638919
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_B05_P013387_B00_N34_R1	1.70079710145	0.348158111799	0.358820028868	0.439053948087	1.57588748171
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_D03_P013387_B00_N20_R1	0.872511111111	0.654440647323	0.639220405589	0.384778902233	1.96975624437
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_B01_P010693_S00_N02_R1	-1.0	-1.0	-1.0	0.539531420474	2.18072886974
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_C01_P010693_S00_N03_R1	-1.0	-1.0	-1.0	0.439203934317	4.24615809838
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_F04_P010693_S00_N30_R1	3.7711125	1.06210838079	1.11266538562	0.650922108447	4.08487422599
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_B05_P010693_S00_N34_R1	3.116	0.364342139041	0.473417423177	0.659891113892	3.78377561505
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_D02_P013387_B00_N12_R1	2.04682758621	0.566808511998	0.517056840762	0.411204616442	3.45812812135
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_G04_P010693_S00_N31_R1	3.16933333333	0.738645410911	0.809324275222	0.45670516468	3.67783175942
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_B02_P010693_S00_N10_R1	-1.0	-1.0	-1.0	0.497363266157	4.70951968409
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_G02_P013387_B00_N15_R1	2.00220727273	0.584813922789	0.626430148695	0.373622889705	2.8764183667
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_B01_P013387_B00_N02_R1	-1.0	-1.0	-1.0	0.280311645663	0.501477842965
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_A04_P013387_B00_N25_R1	1.25180701754	0.762440855337	0.712499016339	0.337609969765	1.00378056016
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_E03_P010693_S00_N21_R1	3.24794230769	0.737220033472	0.788579826503	0.339577509587	4.23824384754
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_G02_P010693_S00_N15_R1	3.69229577465	0.924796511798	0.957298160593	0.492087921765	4.53468685673
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_D05_P013387_B00_N36_R1	2.31556410256	0.765051950615	0.860195031774	0.551952653891	1.69673461738
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_B04_P010693_S00_N26_R1	3.40407865169	1.18126280338	1.26761843919	0.529473160183	3.79298279413
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_A03_P010693_S00_N17_R1	3.78586065574	1.19053887355	1.30185855526	0.403160046007	4.52630711238
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_C04_P013387_B00_N27_R1	1.95838834951	1.12244173706	1.09726601726	0.319165122292	0.863914975107
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_C04_P010693_S00_N27_R1	2.82696666667	0.956537318207	1.09923676309	0.490441344998	3.51688252144
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_G01_P010693_S00_N07_R1	-1.0	-1.0	-1.0	0.452218380368	3.81843978417
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_H02_P013387_B00_N16_R1	2.33758849558	0.918656566165	0.978182649606	0.451953964884	2.85672194194
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_H01_P013387_B00_N08_R1	-1.0	-1.0	-1.0	0.377102228254	3.15630616719
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_D01_P010693_S00_N04_R1	-1.0	-1.0	-1.0	0.66619205332	4.32683309762
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_F04_P013387_B00_N30_R1	1.23819565217	0.317950410846	0.324263700234	0.390368358238	1.06192146368
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_D01_P013387_B00_N04_R1	-1.0	-1.0	-1.0	0.512370814638	3.19853073102
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_A02_P010693_S00_N09_R1	-1.0	-1.0	-1.0	0.444788177252	4.16777072698
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_F01_P010693_S00_N06_R1	-1.0	-1.0	-1.0	0.564265396399	3.71028632253
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_F02_P010693_S00_N14_R1	3.21121212121	0.644233497753	0.707323834224	0.470104588218	3.89753123845
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_F03_P010693_S00_N22_R1	3.59342600897	0.966881508821	1.03374491387	0.41655652145	4.36855316043
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_H04_P010693_S00_N32_R1	3.63131034483	0.999001457496	1.16621031554	0.519071929326	3.70464543181
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_B03_P013387_B00_N18_R1	1.21575	0.628378478824	0.661977610009	0.335159863295	2.30441696845
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_A03_P013387_B00_N17_R1	1.5522137931	0.502609395094	0.515235397113	0.508769567052	2.76933065976
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_G03_P010693_S00_N23_R1	3.15980425532	0.693175575985	0.810271302731	0.546463065283	4.31757800095
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_D04_P010693_S00_N28_R1	2.72486046512	0.626403219718	0.806696339547	0.552809558006	3.56497152031
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_A04_P010693_S00_N25_R1	3.34713471503	0.780961941361	0.909081041888	0.511897372042	4.24695975495
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_H03_P013387_B00_N24_R1	0.619651485149	0.307107277268	0.27052446912	0.284451057908	1.06314740029
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_A02_P013387_B00_N09_R1	-1.0	-1.0	-1.0	0.471103439429	3.84944578556
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_G03_P013387_B00_N23_R1	0.0	0.0925109833608	0.0	0.321651818408	1.36009211381
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_F02_P013387_B00_N14_R1	2.02355154639	0.510211596347	0.577831512368	0.52119706682	3.11854288599
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_A05_P010693_S00_N33_R1	3.34709859155	0.923591705244	0.962485065961	0.789892589739	3.5675484661
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_C03_P013387_B00_N19_R1	0.575892857143	0.328164409108	0.297569570922	0.386745159812	1.79389893354
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_E03_P013387_B00_N21_R1	0.609666666667	0.56035862998	0.540322296112	0.33767683047	1.6197433656
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01308_C02_P013387_B00_N11_R1	2.46597222222	0.981110772965	1.00098968886	0.563197976786	3.54834171906
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_C03_P010693_S00_N19_R1	3.07721678322	0.842958096045	0.82540140849	0.579510673021	4.48341301755
run_A, run_B =	01308_G03_P013387_B00_N23_R1	01075_D03_P010693_S00_N20_R1	3.21349411765	0.501387499406	0.539166735606	0.44304405514	4.32611611758
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_E02_P010693_S00_N13_R1	-1.0	-1.0	-1.0	0.509572236066	4.98624755925
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_E02_P013387_B00_N13_R1	2.60198333333	1.76589913198	1.81530535346	0.393471653739	3.10501074991
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_B04_P013387_B00_N26_R1	1.31616483516	0.340824447366	0.291994756473	0.383118229655	0.966941130355
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_B02_P013387_B00_N10_R1	-1.0	-1.0	-1.0	0.370069891782	2.57178374323
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_H02_P010693_S00_N16_R1	4.06603448276	1.44516680808	1.568082671	0.527496734533	4.05806220895
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_F01_P013387_B00_N06_R1	-1.0	-1.0	-1.0	0.358782020273	1.94931803827
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	3.76694441765	6.68385398202
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_A05_P013387_B00_N33_R1	2.1256984127	0.304677524209	0.339774545126	0.354507983347	1.3580708931
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_A01_P013387_B00_N01_R1	-1.0	-1.0	-1.0	0.446874031758	0.678465330272
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_H03_P010693_S00_N24_R1	2.58296116505	0.601356006049	0.660155141396	0.383950570445	3.81567411068
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_H04_P013387_B00_N32_R1	1.84903125	0.405086075846	0.396440525408	0.297005187986	1.04613503807
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_D04_P013387_B00_N28_R1	1.8366835443	0.310872005542	0.349444733165	0.311006953346	0.938404884518
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_C02_P010693_S00_N11_R1	-1.0	-1.0	-1.0	0.489888551947	4.87384192681
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_B03_P010693_S00_N18_R1	3.35383193277	1.24138541598	1.29262164332	0.577696640707	4.40800135724
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_E04_P013387_B00_N29_R1	2.14545714286	0.536130498775	0.542514307425	0.332294239437	1.09020340397
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_E01_P013387_B00_N05_R1	-1.0	-1.0	-1.0	0.501270033415	2.00441756064
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_D02_P010693_S00_N12_R1	-1.0	-1.0	-1.0	0.439260056473	4.82595325432
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_E04_P010693_S00_N29_R1	2.87213636364	0.612804299169	0.78577369633	0.489171638374	3.6836172697
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_C05_P013387_B00_N35_R1	2.17105405405	0.472886654255	0.462878443002	0.887585233189	2.21073893792
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_F03_P013387_B00_N22_R1	0.879036866359	0.589949245258	0.518661947207	0.347279493405	1.56171481564
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.411915869077	3.88784526579
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_C01_P013387_B00_N03_R1	-1.0	-1.0	-1.0	0.349220399058	0.9105880201
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_G01_P013387_B00_N07_R1	-1.0	-1.0	-1.0	0.568365634258	3.53463917487
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_H01_P010693_S00_N08_R1	-1.0	-1.0	-1.0	1.07202882632	5.05416077279
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_G04_P013387_B00_N31_R1	2.05802857143	0.487732075062	0.530133268388	0.464998807826	1.13689980028
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_B05_P013387_B00_N34_R1	2.33213793103	0.352941841363	0.360367777494	0.274544462673	1.47032866773
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_D03_P013387_B00_N20_R1	0.0	0.0926359332242	0.0	0.326236826009	1.89967006282
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_B01_P010693_S00_N02_R1	-1.0	-1.0	-1.0	0.4987974799	2.34585029569
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_C01_P010693_S00_N03_R1	-1.0	-1.0	-1.0	0.528757343465	4.12948984219
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_F04_P010693_S00_N30_R1	3.07797014925	0.589352098927	0.789036634665	0.546402035398	4.05596267736
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_B05_P010693_S00_N34_R1	3.0293	0.571181296494	0.962030660147	0.726770264593	3.5953336774
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_D02_P013387_B00_N12_R1	1.64108333333	0.498715051703	0.64750049167	0.444437145318	3.35559702523
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_G04_P010693_S00_N31_R1	2.59965789474	0.586669343745	0.722419546473	0.39024880003	3.59958815768
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_B02_P010693_S00_N10_R1	-1.0	-1.0	-1.0	0.608675031538	4.82917751348
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_G02_P013387_B00_N15_R1	1.18264102564	0.513975451562	0.465306159384	0.456590613549	2.99498806346
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_B01_P013387_B00_N02_R1	-1.0	-1.0	-1.0	0.345427715882	0.54784716265
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_A04_P013387_B00_N25_R1	1.34198901099	0.438386389683	0.381668888026	0.287332566945	0.96980778561
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_E03_P010693_S00_N21_R1	3.39314932127	0.874568146877	0.949980566219	0.428289065927	4.20368217246
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_G02_P010693_S00_N15_R1	3.66554054054	0.890299310091	1.1739874017	0.516171789622	4.59864389636
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_D05_P013387_B00_N36_R1	2.37588235294	0.365531556843	0.294567456754	0.355734114457	1.52093531254
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_B04_P010693_S00_N26_R1	3.09121276596	1.01577044152	1.14598642179	0.485960233078	3.70273416976
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_A03_P010693_S00_N17_R1	3.39140963855	0.713929944566	0.620864180643	0.403916166215	4.38021328272
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_C04_P013387_B00_N27_R1	1.68387012987	0.414285622783	0.405507775518	0.354802606806	0.892787939287
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_C04_P010693_S00_N27_R1	2.78423308271	0.584395999104	0.639437166254	0.470525562047	3.60032036896
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_G01_P010693_S00_N07_R1	-1.0	-1.0	-1.0	0.472163605624	3.67867171224
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_H02_P013387_B00_N16_R1	1.38570588235	0.734492915675	0.757309914161	0.473124838957	3.00836443303
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_H01_P013387_B00_N08_R1	-1.0	-1.0	-1.0	0.389191961366	3.3326755302
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_D01_P010693_S00_N04_R1	-1.0	-1.0	-1.0	0.652672644827	4.36997998562
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_F04_P013387_B00_N30_R1	1.96576	0.507896937158	0.470409817162	0.397484225253	1.18066706497
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01308_D01_P013387_B00_N04_R1	-1.0	-1.0	-1.0	0.4437371994	3.18347005322
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_A02_P010693_S00_N09_R1	-1.0	-1.0	-1.0	0.390599354273	4.15481523217
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_F01_P010693_S00_N06_R1	-1.0	-1.0	-1.0	0.49143858906	3.76673882595
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_F02_P010693_S00_N14_R1	3.47858823529	0.602145799066	0.657737677152	0.449676584885	3.90771070593
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_F03_P010693_S00_N22_R1	3.1307027027	0.77254883183	0.883193156598	0.388228468877	4.20934230462
run_A, run_B =	01308_D03_P013387_B00_N20_R1	01075_H04_P010693_S00_N32_R1	3.20796078431	1.05351364069	1.18532659406	0.723371355882	3.64083216956
